Date,Department,Region,Revenue,Expenses,Patients,Outstanding_AR,Outstanding_AP,Budget,Cash_on_Hand,Profit
2023-11-02 14:30:01.170058504,Emergency,West,5734,9416,80,1362,6040,8288,23648,-3682
2023-11-02 15:22:30.607530376,Cardiology,South,8804,1521,15,731,1426,5102,7252,7283
2023-11-02 16:15:00.045002248,Neurology,North,3241,3975,52,2518,7965,12280,23708,-734
2023-11-02 17:07:29.482474128,Radiology,North,5500,8493,12,1056,3242,3571,11155,-2993
2023-11-02 17:59:58.919946000,Radiology,South,11853,8614,55,4561,2397,4706,18631,3239
2023-11-02 18:52:28.357417872,Radiology,North,12242,6864,12,2338,7694,6080,10966,5378
2023-11-02 19:44:57.794889744,Oncology,East,14330,5842,84,4397,7087,5906,21036,8488
2023-11-02 20:37:27.232361616,Emergency,South,7730,2156,86,6782,5916,5489,12266,5574
2023-11-02 21:29:56.669833496,General Surgery,West,7530,8792,89,4580,4578,3911,21635,-1262
2023-11-02 22:22:26.107305368,General Surgery,North,5261,1653,72,4969,4768,7549,24805,3608
2023-11-02 23:14:55.544777240,Emergency,West,14329,3608,75,675,7974,4016,15659,10721
2023-11-03 00:07:24.982249112,Pediatrics,North,9264,5874,40,363,5927,7718,18046,3390
2023-11-03 00:59:54.419720984,Cardiology,South,5843,9350,34,6845,7190,5676,12235,-3507
2023-11-03 01:52:23.857192864,Orthopedics,West,6825,8105,94,5202,5629,5015,9474,-1280
2023-11-03 02:44:53.294664736,Emergency,North,3981,1137,16,7897,4566,7773,5045,2844
2023-11-03 03:37:22.732136608,Neurology,East,2647,1532,79,4963,4413,6677,19363,1115
2023-11-03 04:29:52.169608480,Pediatrics,South,5923,4373,33,2410,1727,7192,13778,1550
2023-11-03 05:22:21.607080352,Emergency,North,12896,7878,7,6169,100,7509,12995,5018
2023-11-03 06:14:51.044552232,Emergency,North,3982,9906,66,646,6774,3726,9314,-5924
2023-11-03 07:07:20.482024104,Pediatrics,North,12120,4145,15,2390,4393,10669,13051,7975
2023-11-03 07:59:49.919495976,Pediatrics,South,7255,7675,77,3716,5939,12309,22342,-420
2023-11-03 08:52:19.356967848,Oncology,North,12749,3324,94,6516,4445,7982,6568,9425
2023-11-03 09:44:48.794439720,Emergency,North,14324,9612,63,6870,6991,13107,13586,4712
2023-11-03 10:37:18.231911600,Orthopedics,West,4019,7029,76,2019,2174,13103,15723,-3010
2023-11-03 11:29:47.669383472,Neurology,West,11014,5164,89,2975,800,7609,22647,5850
2023-11-03 12:22:17.106855344,Cardiology,South,6674,2175,76,6990,4442,4481,8768,4499
2023-11-03 13:14:46.544327216,Cardiology,South,10071,1719,46,6618,3465,4800,10493,8352
2023-11-03 14:07:15.981799088,Orthopedics,East,8980,4571,10,1104,7315,10418,8743,4409
2023-11-03 14:59:45.419270968,General Surgery,North,12756,6839,59,4435,62,11971,11337,5917
2023-11-03 15:52:14.856742840,Pediatrics,West,4832,1179,86,952,7811,3929,13807,3653
2023-11-03 16:44:44.294214712,Pediatrics,West,11212,8666,10,1743,4093,9834,12852,2546
2023-11-03 17:37:13.731686584,General Surgery,North,11273,2772,25,7791,1491,3637,7771,8501
2023-11-03 18:29:43.169158456,Pediatrics,North,9102,1007,48,5609,4238,13245,5388,8095
2023-11-03 19:22:12.606630336,General Surgery,South,7991,7245,52,7290,5861,10193,19565,746
2023-11-03 20:14:42.044102208,Emergency,East,12214,6776,91,6589,1294,5500,5542,5438
2023-11-03 21:07:11.481574080,General Surgery,East,6208,5100,40,5019,6974,7144,13540,1108
2023-11-03 21:59:40.919045952,Pediatrics,South,5675,3887,86,2940,942,5644,6657,1788
2023-11-03 22:52:10.356517824,Pediatrics,South,13075,8546,95,2782,4496,6803,19759,4529
2023-11-03 23:44:39.793989704,Emergency,West,3779,7749,49,2169,7635,10946,22085,-3970
2023-11-04 00:37:09.231461576,General Surgery,South,12011,8896,7,6223,1277,11809,9931,3115
2023-11-04 01:29:38.668933448,Emergency,East,6696,4755,63,7807,3376,12613,22348,1941
2023-11-04 02:22:08.106405320,Orthopedics,West,6537,1972,16,4429,7696,6371,16827,4565
2023-11-04 03:14:37.543877192,Oncology,East,13953,6955,88,1006,6644,8230,13305,6998
2023-11-04 04:07:06.981349072,Emergency,North,10419,7793,23,2121,5899,13893,5239,2626
2023-11-04 04:59:36.418820944,Neurology,East,2873,6275,27,7617,7690,8323,22526,-3402
2023-11-04 05:52:05.856292816,Pediatrics,West,13842,8467,9,736,3293,8657,13646,5375
2023-11-04 06:44:35.293764688,Oncology,East,6766,5606,55,1320,3737,6312,6083,1160
2023-11-04 07:37:04.731236560,Cardiology,West,5428,3326,23,4181,4216,5504,14383,2102
2023-11-04 08:29:34.168708440,Orthopedics,West,11483,8004,16,4929,1903,6202,13872,3479
2023-11-04 09:22:03.606180312,General Surgery,South,14982,4438,96,1727,2392,5007,21570,10544
2023-11-04 10:14:33.043652184,Oncology,East,7604,6652,61,4870,1452,11488,19249,952
2023-11-04 11:07:02.481124056,Emergency,South,13108,8041,41,2547,5072,7114,9322,5067
2023-11-04 11:59:31.918595928,Pediatrics,South,11219,6002,38,1960,437,12590,10770,5217
2023-11-04 12:52:01.356067808,Pediatrics,East,5549,6749,84,2170,3066,13379,11171,-1200
2023-11-04 13:44:30.793539680,Pediatrics,West,10312,2873,67,4734,5696,7662,12694,7439
2023-11-04 14:37:00.231011552,Oncology,North,10933,1396,8,7596,1009,5405,13145,9537
2023-11-04 15:29:29.668483424,Pediatrics,East,5881,3348,58,4011,3134,4537,13764,2533
2023-11-04 16:21:59.105955296,Emergency,South,11701,6959,58,3613,6681,11987,6921,4742
2023-11-04 17:14:28.543427176,General Surgery,South,11434,4465,10,4005,3778,3681,16519,6969
2023-11-04 18:06:57.980899048,Oncology,West,6789,5698,11,4262,1268,10616,12821,1091
2023-11-04 18:59:27.418370920,Pediatrics,South,9445,7736,38,1682,4154,10964,7404,1709
2023-11-04 19:51:56.855842792,Cardiology,North,6352,5311,72,1789,1657,6670,5443,1041
2023-11-04 20:44:26.293314664,Cardiology,South,9471,8956,19,4526,4394,5715,6316,515
2023-11-04 21:36:55.730786544,Neurology,West,12282,1000,17,4133,1143,10593,7404,11282
2023-11-04 22:29:25.168258416,Pediatrics,East,13109,8311,77,400,2186,3889,13800,4798
2023-11-04 23:21:54.605730288,Pediatrics,West,9059,6369,41,5732,6574,7994,5457,2690
2023-11-05 00:14:24.043202160,Oncology,South,7649,2194,85,5065,923,10021,10212,5455
2023-11-05 01:06:53.480674032,Oncology,West,13973,2099,42,590,3867,8426,23079,11874
2023-11-05 01:59:22.918145912,Radiology,South,11904,4551,82,3012,4317,9267,21301,7353
2023-11-05 02:51:52.355617784,General Surgery,West,12827,1761,35,2801,418,12362,7437,11066
2023-11-05 03:44:21.793089656,Pediatrics,East,7008,8617,70,6245,2438,4878,15954,-1609
2023-11-05 04:36:51.230561528,Neurology,South,13956,9287,87,1514,5216,3040,7584,4669
2023-11-05 05:29:20.668033400,General Surgery,North,9317,6466,87,3938,3055,3911,7624,2851
2023-11-05 06:21:50.105505280,Pediatrics,North,10785,7126,64,771,3610,11059,23705,3659
2023-11-05 07:14:19.542977152,General Surgery,North,3033,9458,17,1698,92,10488,15562,-6425
2023-11-05 08:06:48.980449024,Emergency,North,13031,2121,25,6608,2970,13932,23009,10910
2023-11-05 08:59:18.417920896,Oncology,South,2211,3604,99,5716,1897,9326,9600,-1393
2023-11-05 09:51:47.855392768,Pediatrics,South,8057,7809,48,1645,1118,10187,23948,248
2023-11-05 10:44:17.292864648,General Surgery,East,11597,4205,32,5561,6318,8747,17292,7392
2023-11-05 11:36:46.730336520,Oncology,West,7508,5650,61,1429,4740,3548,10259,1858
2023-11-05 12:29:16.167808392,Pediatrics,South,7017,8903,5,5508,7393,9481,11084,-1886
2023-11-05 13:21:45.605280264,Orthopedics,North,14003,6136,14,3259,6692,7373,21512,7867
2023-11-05 14:14:15.042752136,Oncology,South,10122,6260,12,6893,3092,6883,7106,3862
2023-11-05 15:06:44.480224016,General Surgery,North,10125,3095,81,3107,5465,8483,15371,7030
2023-11-05 15:59:13.917695888,Neurology,East,8479,3842,67,7013,2677,13849,14481,4637
2023-11-05 16:51:43.355167760,Orthopedics,West,13268,7713,87,3976,5354,9526,24276,5555
2023-11-05 17:44:12.792639632,Emergency,South,11113,3300,71,6355,5188,3870,14102,7813
2023-11-05 18:36:42.230111504,Pediatrics,West,12231,2726,71,3437,2144,11007,21230,9505
2023-11-05 19:29:11.667583384,Radiology,North,12391,1512,31,312,3881,4581,24363,10879
2023-11-05 20:21:41.105055256,Emergency,North,6062,7890,22,873,1342,3281,12122,-1828
2023-11-05 21:14:10.542527128,Oncology,West,9348,1795,39,6646,3585,13114,8902,7553
2023-11-05 22:06:39.979999000,Orthopedics,East,9942,5959,48,4972,4438,4718,15862,3983
2023-11-05 22:59:09.417470872,Emergency,West,9945,4281,98,7117,2175,8796,17551,5664
2023-11-05 23:51:38.854942752,Neurology,West,5238,8909,12,6739,5298,6630,5869,-3671
2023-11-06 00:44:08.292414624,Radiology,South,3493,6884,89,89,7159,9191,14109,-3391
2023-11-06 01:36:37.729886496,Oncology,South,14365,9553,50,1667,7004,7515,15272,4812
2023-11-06 02:29:07.167358368,Orthopedics,North,14699,3998,87,2354,7569,5574,10535,10701
2023-11-06 03:21:36.604830240,Emergency,South,3577,1751,47,6054,2466,3902,16000,1826
2023-11-06 04:14:06.042302120,Orthopedics,East,3597,2336,50,595,393,3670,10443,1261
2023-11-06 05:06:35.479773992,Orthopedics,East,4428,5417,44,105,7078,12230,6114,-989
2023-11-06 05:59:04.917245864,Emergency,East,13187,2960,98,7859,5728,13389,11635,10227
2023-11-06 06:51:34.354717736,Cardiology,North,2312,5650,60,2250,3871,3945,7428,-3338
2023-11-06 07:44:03.792189608,Pediatrics,East,12634,4105,31,4422,2281,12395,10767,8529
2023-11-06 08:36:33.229661488,General Surgery,East,14173,1001,24,5430,4132,7023,19827,13172
2023-11-06 09:29:02.667133360,Oncology,South,8686,1749,82,1643,6614,8291,11922,6937
2023-11-06 10:21:32.104605232,Oncology,North,6075,8738,61,5150,6080,9998,18562,-2663
2023-11-06 11:14:01.542077104,Radiology,West,2003,3848,16,4145,2576,7034,24925,-1845
2023-11-06 12:06:30.979548976,Radiology,East,14396,8619,27,2951,365,12810,14917,5777
2023-11-06 12:59:00.417020856,Radiology,South,9061,4601,16,2134,6691,6885,11272,4460
2023-11-06 13:51:29.854492728,Oncology,West,11077,9625,48,3951,4250,13494,21352,1452
2023-11-06 14:43:59.291964600,Orthopedics,East,14380,1617,43,5774,47,7393,8450,12763
2023-11-06 15:36:28.729436472,Radiology,West,7218,6341,46,7232,6310,12951,13229,877
2023-11-06 16:28:58.166908344,Emergency,West,2191,9981,98,4846,6080,7198,20266,-7790
2023-11-06 17:21:27.604380224,Pediatrics,North,4380,4622,52,777,6565,8149,16899,-242
2023-11-06 18:13:57.041852096,Neurology,North,3235,5416,95,4008,7997,7631,14294,-2181
2023-11-06 19:06:26.479323968,Oncology,East,9762,9989,92,2647,909,3612,14579,-227
2023-11-06 19:58:55.916795840,Emergency,East,13470,3926,71,6478,1475,3299,22481,9544
2023-11-06 20:51:25.354267712,Pediatrics,North,14914,6239,98,3247,2015,4168,18148,8675
2023-11-06 21:43:54.791739592,Pediatrics,East,13225,6662,39,2708,5588,4224,24840,6563
2023-11-06 22:36:24.229211464,Cardiology,East,9931,6862,41,469,5930,8528,15441,3069
2023-11-06 23:28:53.666683336,General Surgery,North,14860,1651,44,5143,1649,5131,13033,13209
2023-11-07 00:21:23.104155208,Emergency,West,4403,1471,20,5065,1409,4581,17771,2932
2023-11-07 01:13:52.541627080,Oncology,East,8021,9027,52,1686,2937,6632,11521,-1006
2023-11-07 02:06:21.979098960,Radiology,South,9420,5851,22,6095,3160,9002,10288,3569
2023-11-07 02:58:51.416570832,Orthopedics,North,8734,2318,22,1348,421,6610,15788,6416
2023-11-07 03:51:20.854042704,Radiology,East,14483,5974,18,2848,4794,5333,6999,8509
2023-11-07 04:43:50.291514576,Pediatrics,East,10453,5743,80,6179,2735,13648,9273,4710
2023-11-07 05:36:19.728986448,Pediatrics,North,4369,3650,46,920,2381,13727,5922,719
2023-11-07 06:28:49.166458328,Neurology,South,4467,4609,6,2279,7308,13331,19526,-142
2023-11-07 07:21:18.603930200,Radiology,South,12126,8992,57,697,2219,6575,15278,3134
2023-11-07 08:13:48.041402072,General Surgery,North,6427,1206,94,3673,5650,9480,6160,5221
2023-11-07 09:06:17.478873944,General Surgery,South,3259,5884,91,1345,5003,9086,15243,-2625
2023-11-07 09:58:46.916345816,Cardiology,East,14968,4236,64,3297,2107,3046,7377,10732
2023-11-07 10:51:16.353817696,General Surgery,South,4054,1123,39,7966,5790,13835,10939,2931
2023-11-07 11:43:45.791289568,Pediatrics,East,2533,7020,68,6503,6689,9634,23980,-4487
2023-11-07 12:36:15.228761440,Pediatrics,West,4119,5368,37,2987,6824,9535,23376,-1249
2023-11-07 13:28:44.666233312,General Surgery,South,3523,9665,45,3262,5014,7726,15722,-6142
2023-11-07 14:21:14.103705184,Orthopedics,West,12857,1353,67,1196,2504,13905,5782,11504
2023-11-07 15:13:43.541177064,Orthopedics,North,12378,3144,93,7762,5903,12012,15841,9234
2023-11-07 16:06:12.978648936,General Surgery,South,5457,9728,8,6116,4823,9798,9466,-4271
2023-11-07 16:58:42.416120808,Neurology,East,4589,2084,25,5752,7751,4462,24307,2505
2023-11-07 17:51:11.853592680,Emergency,South,6419,2117,8,465,5348,6980,21898,4302
2023-11-07 18:43:41.291064552,Neurology,North,9092,1961,99,3959,286,12206,8611,7131
2023-11-07 19:36:10.728536432,Neurology,North,8744,1757,60,5809,1974,7184,9158,6987
2023-11-07 20:28:40.166008304,General Surgery,East,3940,8820,83,1858,3423,10278,8150,-4880
2023-11-07 21:21:09.603480176,Orthopedics,South,5736,2788,8,4294,1908,11276,11777,2948
2023-11-07 22:13:39.040952048,Radiology,West,2072,2319,8,2902,5289,8639,24011,-247
2023-11-07 23:06:08.478423920,Radiology,North,4887,1681,7,6884,3350,10440,12276,3206
2023-11-07 23:58:37.915895800,General Surgery,North,7357,7090,59,2176,1701,11803,8801,267
2023-11-08 00:51:07.353367672,Radiology,East,11179,1749,73,7921,2915,9433,14152,9430
2023-11-08 01:43:36.790839544,Emergency,South,3345,9088,87,3910,5471,12207,18766,-5743
2023-11-08 02:36:06.228311416,Orthopedics,West,13604,3346,36,1015,3583,8483,8505,10258
2023-11-08 03:28:35.665783288,General Surgery,South,11978,1707,62,4437,5014,10983,20626,10271
2023-11-08 04:21:05.103255168,Cardiology,South,11223,4967,77,6082,3317,10803,22714,6256
2023-11-08 05:13:34.540727040,Oncology,West,4006,3715,71,3154,4438,11585,17822,291
2023-11-08 06:06:03.978198912,Oncology,East,11422,8035,38,4957,5369,6294,22793,3387
2023-11-08 06:58:33.415670784,General Surgery,North,10602,8812,67,1160,7264,8837,10588,1790
2023-11-08 07:51:02.853142656,General Surgery,East,12497,9032,93,7778,1406,13314,20691,3465
2023-11-08 08:43:32.290614536,Cardiology,East,3819,9455,14,7669,509,6556,14775,-5636
2023-11-08 09:36:01.728086408,Radiology,South,8794,1479,36,162,6632,6474,15849,7315
2023-11-08 10:28:31.165558280,Oncology,West,9213,7664,9,6284,921,10575,13240,1549
2023-11-08 11:21:00.603030152,Emergency,North,5092,8210,33,4761,7975,11106,11506,-3118
2023-11-08 12:13:30.040502024,General Surgery,South,7289,2119,11,2220,5378,13091,22162,5170
2023-11-08 13:05:59.477973904,Orthopedics,North,4591,5619,19,4274,3072,10560,20430,-1028
2023-11-08 13:58:28.915445776,Oncology,South,9583,9593,6,3931,1996,6420,19759,-10
2023-11-08 14:50:58.352917648,Emergency,West,4502,2494,14,3224,6362,3815,23272,2008
2023-11-08 15:43:27.790389520,Orthopedics,North,10853,3699,15,7735,1457,8792,23933,7154
2023-11-08 16:35:57.227861392,General Surgery,North,11421,4850,57,7974,2586,3474,13089,6571
2023-11-08 17:28:26.665333264,Emergency,East,11548,4937,60,7810,4395,3859,12148,6611
2023-11-08 18:20:56.102805144,Cardiology,South,5092,7426,44,4554,6485,8665,15484,-2334
2023-11-08 19:13:25.540277016,General Surgery,South,9061,5628,62,5597,7734,13668,7017,3433
2023-11-08 20:05:54.977748888,Neurology,South,3673,9137,89,6708,714,9307,15628,-5464
2023-11-08 20:58:24.415220760,Cardiology,East,11280,7905,80,2976,3726,4055,23023,3375
2023-11-08 21:50:53.852692632,Oncology,East,13840,4148,72,5693,1117,5129,8070,9692
2023-11-08 22:43:23.290164512,Orthopedics,North,13742,8912,96,737,5329,6551,6557,4830
2023-11-08 23:35:52.727636384,Emergency,South,8002,9901,97,6248,4139,8079,23393,-1899
2023-11-09 00:28:22.165108256,Oncology,South,12152,6787,81,6850,471,7522,21342,5365
2023-11-09 01:20:51.602580128,Oncology,North,9308,2939,86,5956,1375,8253,13514,6369
2023-11-09 02:13:21.040052000,General Surgery,North,13637,9616,31,4062,2261,12011,21577,4021
2023-11-09 03:05:50.477523880,Neurology,North,8659,6123,7,7043,3268,13555,10941,2536
2023-11-09 03:58:19.914995752,Radiology,West,2499,5179,43,1223,4420,4107,5090,-2680
2023-11-09 04:50:49.352467624,Oncology,West,2325,1791,26,2362,1685,7990,21355,534
2023-11-09 05:43:18.789939496,Neurology,North,14840,5752,85,6032,7101,7441,14087,9088
2023-11-09 06:35:48.227411368,Orthopedics,East,8033,5152,96,4501,7151,8709,6610,2881
2023-11-09 07:28:17.664883248,Orthopedics,East,2887,2635,65,677,880,11039,10604,252
2023-11-09 08:20:47.102355120,Emergency,South,11187,5496,42,6871,4018,5603,7835,5691
2023-11-09 09:13:16.539826992,Radiology,West,5673,1951,20,2334,6310,8190,11641,3722
2023-11-09 10:05:45.977298864,Neurology,West,13232,7079,73,6960,5525,12538,14934,6153
2023-11-09 10:58:15.414770736,Cardiology,North,9935,1521,90,4019,5510,11851,5228,8414
2023-11-09 11:50:44.852242616,Orthopedics,North,2928,7065,21,2928,4657,5456,18314,-4137
2023-11-09 12:43:14.289714488,General Surgery,North,13160,2974,65,365,1276,4245,20598,10186
2023-11-09 13:35:43.727186360,Radiology,North,6403,7413,79,5336,6069,10327,8976,-1010
2023-11-09 14:28:13.164658232,Emergency,North,7426,2882,90,4645,2772,5886,21806,4544
2023-11-09 15:20:42.602130104,Cardiology,East,12114,6461,48,1014,6114,7659,8247,5653
2023-11-09 16:13:12.039601984,Orthopedics,East,9990,7283,48,2015,3913,5864,13984,2707
2023-11-09 17:05:41.477073856,Orthopedics,North,14757,6097,45,1788,6769,3278,18593,8660
2023-11-09 17:58:10.914545728,Emergency,East,13447,7407,59,304,6795,8643,19059,6040
2023-11-09 18:50:40.352017600,Emergency,North,11846,5544,7,2777,3005,8571,21946,6302
2023-11-09 19:43:09.789489472,Pediatrics,North,2624,8394,95,5219,3428,12554,24934,-5770
2023-11-09 20:35:39.226961352,General Surgery,West,6344,4131,17,410,726,11128,20596,2213
2023-11-09 21:28:08.664433224,Oncology,East,4371,6174,81,4630,7077,11414,21259,-1803
2023-11-09 22:20:38.101905096,Oncology,East,6699,5095,55,339,7162,8290,13497,1604
2023-11-09 23:13:07.539376968,Cardiology,West,10250,9713,58,7149,716,13799,6649,537
2023-11-10 00:05:36.976848840,Oncology,East,7116,5321,98,6426,5698,13369,21576,1795
2023-11-10 00:58:06.414320720,Cardiology,West,12508,7259,22,4084,6085,4226,7777,5249
2023-11-10 01:50:35.851792592,Radiology,South,8237,6459,44,592,1629,11898,23767,1778
2023-11-10 02:43:05.289264464,Orthopedics,East,11469,6226,85,3725,3624,3977,16507,5243
2023-11-10 03:35:34.726736336,Pediatrics,North,10878,6638,14,6274,6850,13743,19478,4240
2023-11-10 04:28:04.164208208,Pediatrics,West,9627,7676,45,103,385,9202,16651,1951
2023-11-10 05:20:33.601680088,General Surgery,North,6610,8931,48,7706,1848,13846,6633,-2321
2023-11-10 06:13:03.039151960,General Surgery,North,2532,7474,92,4076,1338,11399,14761,-4942
2023-11-10 07:05:32.476623832,Orthopedics,East,13367,5651,97,2749,6045,10423,13891,7716
2023-11-10 07:58:01.914095704,Emergency,West,14096,9414,12,251,188,11047,15504,4682
2023-11-10 08:50:31.351567576,General Surgery,South,6497,6329,40,6925,4955,13860,6173,168
2023-11-10 09:43:00.789039456,General Surgery,North,5852,8972,60,5851,1268,4306,15252,-3120
2023-11-10 10:35:30.226511328,Neurology,North,5404,3475,18,2731,3760,13179,13239,1929
2023-11-10 11:27:59.663983200,Neurology,South,4768,4136,33,2072,688,5605,6701,632
2023-11-10 12:20:29.101455072,Oncology,West,13116,7661,11,1212,7722,6211,20173,5455
2023-11-10 13:12:58.538926944,Emergency,East,4655,3341,93,3047,2791,11630,19345,1314
2023-11-10 14:05:27.976398824,Cardiology,North,4140,1220,46,6346,2017,13349,17186,2920
2023-11-10 14:57:57.413870696,Radiology,East,9724,7570,34,1531,2910,7793,12304,2154
2023-11-10 15:50:26.851342568,Pediatrics,West,2573,3360,96,6195,144,8991,16731,-787
2023-11-10 16:42:56.288814440,Oncology,South,3565,6834,78,6795,7737,3301,11830,-3269
2023-11-10 17:35:25.726286312,General Surgery,East,11997,6583,51,3577,6856,8540,18980,5414
2023-11-10 18:27:55.163758192,Orthopedics,West,2436,4648,38,6112,531,10104,23256,-2212
2023-11-10 19:20:24.601230064,Emergency,East,13273,1251,66,4563,1356,4362,21485,12022
2023-11-10 20:12:54.038701936,General Surgery,East,12695,7838,20,757,7733,13733,17183,4857
2023-11-10 21:05:23.476173808,Pediatrics,North,12654,6231,78,3489,2010,9719,7587,6423
2023-11-10 21:57:52.913645680,Cardiology,East,5589,2787,33,4886,5091,11264,11482,2802
2023-11-10 22:50:22.351117560,Cardiology,North,3398,1279,19,6140,2171,11725,8249,2119
